"page_id","audience","domain","company_id","platform_type","hq_region"
"6416","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6417","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6418","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6419","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6420","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6421","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6422","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6423","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6424","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6425","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6426","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6427","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6428","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6429","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6430","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6431","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6432","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6433","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6434","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6435","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6436","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6437","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6438","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6439","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6440","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6441","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6442","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6461","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6462","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6463","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6464","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6465","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6466","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6467","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6469","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6470","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6471","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6472","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6473","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6474","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6475","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6476","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6477","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6478","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6480","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6482","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6484","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6486","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6488","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6489","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6490","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6491","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6492","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6495","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6496","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6497","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6498","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6499","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6500","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6501","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6502","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6505","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6506","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6508","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6509","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6510","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6513","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6516","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6517","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6519","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6520","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6521","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6522","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6523","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6524","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6525","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6526","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6527","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6528","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6529","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6530","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6531","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6533","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6534","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6535","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6536","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6537","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6539","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6541","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6547","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6548","client","www.digitaldividedata.com","digitaldividedata.com","unknown","north"
"6550","client","scale.com","scale","enterprise_bpo","north"
"6554","client","scale.com","scale","enterprise_bpo","north"
"6555","client","scale.com","scale","enterprise_bpo","north"
"6556","client","scale.com","scale","enterprise_bpo","north"
"6557","client","scale.com","scale","enterprise_bpo","north"
"6558","client","scale.com","scale","enterprise_bpo","north"
"6559","client","scale.com","scale","enterprise_bpo","north"
"6560","client","scale.com","scale","enterprise_bpo","north"
"6561","client","scale.com","scale","enterprise_bpo","north"
"6562","client","scale.com","scale","enterprise_bpo","north"
"6563","client","scale.com","scale","enterprise_bpo","north"
"6564","client","scale.com","scale","enterprise_bpo","north"
"6565","client","scale.com","scale","enterprise_bpo","north"
"6566","client","scale.com","scale","enterprise_bpo","north"
"6567","client","scale.com","scale","enterprise_bpo","north"
"6568","client","scale.com","scale","enterprise_bpo","north"
"6569","client","scale.com","scale","enterprise_bpo","north"
"6570","client","scale.com","scale","enterprise_bpo","north"
"6571","client","scale.com","scale","enterprise_bpo","north"
"6572","client","scale.com","scale","enterprise_bpo","north"
"6573","client","scale.com","scale","enterprise_bpo","north"
"6574","client","scale.com","scale","enterprise_bpo","north"
"6575","client","scale.com","scale","enterprise_bpo","north"
"6576","client","scale.com","scale","enterprise_bpo","north"
"6577","client","scale.com","scale","enterprise_bpo","north"
"6578","client","scale.com","scale","enterprise_bpo","north"
"6579","client","scale.com","scale","enterprise_bpo","north"
"6580","client","scale.com","scale","enterprise_bpo","north"
"6581","client","scale.com","scale","enterprise_bpo","north"
"6582","client","scale.com","scale","enterprise_bpo","north"
"6583","client","scale.com","scale","enterprise_bpo","north"
"6584","client","scale.com","scale","enterprise_bpo","north"
"6585","client","scale.com","scale","enterprise_bpo","north"
